data_curva,dias_uteis,taxa_252
02/12/2025,391.0,13.61
02/12/2025,393.0,13.6
02/12/2025,398.0,13.58
02/12/2025,409.0,13.54
02/12/2025,420.0,13.5
02/12/2025,423.0,13.49
02/12/2025,440.0,13.44
02/12/2025,441.0,13.44
02/12/2025,442.0,13.43
02/12/2025,449.0,13.41
02/12/2025,450.0,13.41
02/12/2025,451.0,13.4
02/12/2025,468.0,13.36
02/12/2025,482.0,13.32
02/12/2025,484.0,13.32
02/12/2025,485.0,13.31
02/12/2025,498.0,13.27
02/12/2025,510.0,13.24
02/12/2025,531.0,13.19
02/12/2025,540.0,13.16
02/12/2025,561.0,13.11
02/12/2025,570.0,13.09
02/12/2025,576.0,13.08
02/12/2025,601.0,13.02
02/12/2025,608.0,13.01
02/12/2025,622.0,12.98
02/12/2025,624.0,12.98
02/12/2025,630.0,12.97
02/12/2025,652.0,12.93
02/12/2025,659.0,12.92
02/12/2025,660.0,12.92
02/12/2025,668.0,12.9
02/12/2025,680.0,12.89
02/12/2025,692.0,12.87
02/12/2025,714.0,12.84
02/12/2025,720.0,12.83
02/12/2025,743.0,12.8
02/12/2025,750.0,12.79
02/12/2025,762.0,12.78
02/12/2025,780.0,12.76
02/12/2025,805.0,12.74
02/12/2025,811.0,12.74
02/12/2025,834.0,12.72
02/12/2025,840.0,12.72
02/12/2025,853.0,12.71
02/12/2025,870.0,12.71
02/12/2025,895.0,12.7
02/12/2025,902.0,12.7
02/12/2025,912.0,12.69
02/12/2025,930.0,12.69
02/12/2025,932.0,12.69
02/12/2025,944.0,12.68
02/12/2025,960.0,12.68
02/12/2025,987.0,12.68
02/12/2025,990.0,12.68
02/12/2025,1004.0,12.68
02/12/2025,1021.0,12.68
02/12/2025,1023.0,12.68
02/12/2025,1035.0,12.68
02/12/2025,1050.0,12.68
02/12/2025,1080.0,12.68
02/12/2025,1112.0,12.68
02/12/2025,1127.0,12.68
02/12/2025,1140.0,12.68
02/12/2025,1170.0,12.69
02/12/2025,1171.0,12.69
02/12/2025,1200.0,12.7
02/12/2025,1217.0,12.7
02/12/2025,1260.0,12.72
02/12/2025,1308.0,12.74
02/12/2025,1338.0,12.75
02/12/2025,1352.0,12.75
02/12/2025,1399.0,12.77
02/12/2025,1441.0,12.78
02/12/2025,1445.0,12.78
02/12/2025,1492.0,12.8
02/12/2025,1536.0,12.81
02/12/2025,1581.0,12.82
02/12/2025,1625.0,12.84
02/12/2025,1672.0,12.86
02/12/2025,1717.0,12.87
02/12/2025,1751.0,12.87
02/12/2025,1764.0,12.88
02/12/2025,1800.0,12.89
02/12/2025,1812.0,12.89
02/12/2025,1842.0,12.9
02/12/2025,1857.0,12.91
02/12/2025,1903.0,12.92
02/12/2025,1933.0,12.93
02/12/2025,1990.0,12.95
02/12/2025,2008.0,12.95
02/12/2025,2024.0,12.96
02/12/2025,2082.0,12.98
02/12/2025,2099.0,12.98
02/12/2025,2115.0,12.98
02/12/2025,2162.0,13.0
02/12/2025,2176.0,13.0
02/12/2025,2222.0,13.01
02/12/2025,2267.0,13.02
02/12/2025,2358.0,13.03
02/12/2025,2449.0,13.04
02/12/2025,2520.0,13.04
02/12/2025,2541.0,13.04
02/12/2025,2589.0,13.05
02/12/2025,2632.0,13.05
02/12/2025,2722.0,13.05
02/12/2025,2813.0,13.06
02/12/2025,2880.0,13.06
02/12/2025,2906.0,13.06
02/12/2025,2953.0,13.06
02/12/2025,2997.0,13.06
02/12/2025,3086.0,13.06
02/12/2025,3178.0,13.06
02/12/2025,3240.0,13.07
02/12/2025,3271.0,13.07
02/12/2025,3318.0,13.07
02/12/2025,3362.0,13.06
02/12/2025,3451.0,13.05
02/12/2025,3543.0,13.05
02/12/2025,3600.0,13.04
02/12/2025,3636.0,13.04
02/12/2025,3683.0,13.04
02/12/2025,3727.0,13.04
02/12/2025,3817.0,13.03
02/12/2025,3909.0,13.03
02/12/2025,3961.0,13.03
02/12/2025,4003.0,13.03
02/12/2025,4049.0,13.03
02/12/2025,4096.0,13.02
02/12/2025,4182.0,13.01
02/12/2025,4276.0,12.99
02/12/2025,4320.0,12.99
02/12/2025,4367.0,12.98
02/12/2025,4416.0,12.97
02/12/2025,4458.0,12.96
02/12/2025,4549.0,12.95
02/12/2025,4640.0,12.94
02/12/2025,4682.0,12.93
02/12/2025,4732.0,12.92
02/12/2025,4780.0,12.92
02/12/2025,4823.0,12.92
02/12/2025,4913.0,12.91
02/12/2025,5004.0,12.91
02/12/2025,5040.0,12.91
02/12/2025,5097.0,12.91
02/12/2025,5144.0,12.91
02/12/2025,5188.0,12.91
02/12/2025,5278.0,12.91
02/12/2025,5370.0,12.91
02/12/2025,5400.0,12.91
02/12/2025,5463.0,12.91
02/12/2025,5554.0,12.9
02/12/2025,5580.0,12.9
02/12/2025,5643.0,12.9
02/12/2025,5735.0,12.9
02/12/2025,5830.0,12.9
02/12/2025,5923.0,12.9
02/12/2025,6008.0,12.9
02/12/2025,6100.0,12.9
02/12/2025,6194.0,12.89
02/12/2025,6285.0,12.89
02/12/2025,6373.0,12.89
02/12/2025,6467.0,12.89
02/12/2025,6558.0,12.89
02/12/2025,6649.0,12.89
02/12/2025,6740.0,12.89
02/12/2025,6831.0,12.89
02/12/2025,6924.0,12.89
02/12/2025,7015.0,12.89
02/12/2025,7104.0,12.89
02/12/2025,7196.0,12.88
02/12/2025,7202.0,12.88
02/12/2025,7380.0,12.88
02/12/2025,7561.0,12.88
02/12/2025,7745.0,12.88
02/12/2025,7926.0,12.88
02/12/2025,8114.0,12.88
02/12/2025,8294.0,12.88
02/12/2025,8476.0,12.87
02/12/2025,8658.0,12.87
02/12/2025,8841.0,12.87
02/12/2025,9001.0,12.87
02/12/2025,9022.0,12.87
02/12/2025,10758.0,12.86
02/12/2025,10800.0,12.86
02/12/2025,12676.0,12.86
03/10/2025,3.0,14.9
03/10/2025,7.0,14.91
03/10/2025,10.0,14.91
03/10/2025,12.0,14.91
03/10/2025,13.0,14.91
03/10/2025,14.0,14.91
03/10/2025,21.0,14.91
03/10/2025,26.0,14.91
03/10/2025,27.0,14.91
03/10/2025,28.0,14.91
03/10/2025,31.0,14.91
03/10/2025,40.0,14.91
03/10/2025,45.0,14.9
03/10/2025,46.0,14.9
03/10/2025,47.0,14.9
03/10/2025,49.0,14.9
03/10/2025,54.0,14.9
03/10/2025,55.0,14.9
03/10/2025,56.0,14.9
03/10/2025,59.0,14.9
03/10/2025,60.0,14.9
03/10/2025,70.0,14.9
03/10/2025,73.0,14.9
03/10/2025,74.0,14.9
03/10/2025,75.0,14.9
03/10/2025,76.0,14.9
03/10/2025,77.0,14.9
03/10/2025,81.0,14.9
03/10/2025,84.0,14.9
03/10/2025,87.0,14.9
03/10/2025,88.0,14.9
03/10/2025,91.0,14.9
03/10/2025,103.0,14.9
03/10/2025,104.0,14.9
03/10/2025,108.0,14.9
03/10/2025,110.0,14.9
03/10/2025,111.0,14.9
03/10/2025,119.0,14.89
03/10/2025,122.0,14.89
03/10/2025,138.0,14.88
03/10/2025,139.0,14.88
03/10/2025,145.0,14.88
03/10/2025,146.0,14.88
03/10/2025,147.0,14.88
03/10/2025,150.0,14.88
03/10/2025,164.0,14.86
03/10/2025,166.0,14.86
03/10/2025,167.0,14.86
03/10/2025,168.0,14.86
03/10/2025,171.0,14.86
03/10/2025,179.0,14.85
03/10/2025,180.0,14.85
03/10/2025,194.0,14.83
03/10/2025,195.0,14.83
03/10/2025,209.0,14.82
03/10/2025,213.0,14.81
03/10/2025,222.0,14.78
03/10/2025,224.0,14.78
03/10/2025,230.0,14.76
03/10/2025,238.0,14.74
03/10/2025,241.0,14.74
03/10/2025,257.0,14.69
03/10/2025,259.0,14.69
03/10/2025,269.0,14.67
03/10/2025,270.0,14.66
03/10/2025,271.0,14.66
03/10/2025,285.0,14.62
03/10/2025,293.0,14.6
03/10/2025,300.0,14.58
03/10/2025,301.0,14.57
03/10/2025,304.0,14.57
03/10/2025,313.0,14.54
03/10/2025,318.0,14.52
03/10/2025,329.0,14.49
03/10/2025,332.0,14.48
03/10/2025,333.0,14.48
03/10/2025,347.0,14.43
03/10/2025,348.0,14.43
03/10/2025,354.0,14.41
03/10/2025,360.0,14.39
03/10/2025,362.0,14.38
03/10/2025,363.0,14.38
03/10/2025,376.0,14.34
03/10/2025,390.0,14.3
03/10/2025,392.0,14.29
03/10/2025,409.0,14.25
03/10/2025,411.0,14.24
03/10/2025,412.0,14.24
03/10/2025,420.0,14.22
03/10/2025,423.0,14.22
03/10/2025,424.0,14.21
03/10/2025,439.0,14.17
03/10/2025,441.0,14.16
03/10/2025,451.0,14.14
03/10/2025,453.0,14.13
03/10/2025,458.0,14.13
03/10/2025,469.0,14.09
03/10/2025,480.0,14.07
03/10/2025,483.0,14.06
03/10/2025,500.0,14.03
03/10/2025,502.0,14.03
03/10/2025,510.0,14.01
03/10/2025,511.0,14.0
03/10/2025,542.0,13.95
03/10/2025,544.0,13.94
03/10/2025,545.0,13.94
03/10/2025,558.0,13.91
03/10/2025,570.0,13.89
03/10/2025,591.0,13.85
03/10/2025,600.0,13.83
03/10/2025,621.0,13.79
03/10/2025,630.0,13.77
03/10/2025,636.0,13.76
03/10/2025,661.0,13.72
03/10/2025,668.0,13.71
03/10/2025,682.0,13.7
03/10/2025,684.0,13.69
03/10/2025,690.0,13.69
03/10/2025,712.0,13.66
03/10/2025,719.0,13.66
03/10/2025,720.0,13.65
03/10/2025,728.0,13.64
03/10/2025,740.0,13.63
03/10/2025,752.0,13.61
03/10/2025,774.0,13.58
03/10/2025,780.0,13.58
03/10/2025,803.0,13.55
03/10/2025,810.0,13.54
03/10/2025,822.0,13.52
03/10/2025,840.0,13.51
03/10/2025,865.0,13.49
03/10/2025,871.0,13.49
03/10/2025,894.0,13.47
03/10/2025,900.0,13.47
03/10/2025,913.0,13.46
03/10/2025,930.0,13.46
03/10/2025,955.0,13.45
03/10/2025,962.0,13.45
03/10/2025,990.0,13.45
03/10/2025,1004.0,13.44
03/10/2025,1020.0,13.45
03/10/2025,1047.0,13.45
03/10/2025,1050.0,13.45
03/10/2025,1081.0,13.45
03/10/2025,1095.0,13.45
03/10/2025,1110.0,13.45
03/10/2025,1140.0,13.44
03/10/2025,1172.0,13.43
03/10/2025,1187.0,13.43
03/10/2025,1200.0,13.43
03/10/2025,1231.0,13.44
03/10/2025,1277.0,13.45
03/10/2025,1320.0,13.47
03/10/2025,1368.0,13.49
03/10/2025,1398.0,13.5
03/10/2025,1412.0,13.5
03/10/2025,1440.0,13.5
03/10/2025,1459.0,13.51
03/10/2025,1505.0,13.52
03/10/2025,1552.0,13.53
03/10/2025,1596.0,13.54
03/10/2025,1641.0,13.54
03/10/2025,1685.0,13.56
03/10/2025,1732.0,13.57
03/10/2025,1777.0,13.58
03/10/2025,1802.0,13.58
03/10/2025,1811.0,13.58
03/10/2025,1824.0,13.58
03/10/2025,1872.0,13.6
03/10/2025,1902.0,13.61
03/10/2025,1917.0,13.61
03/10/2025,1963.0,13.62
03/10/2025,1993.0,13.63
03/10/2025,2050.0,13.64
03/10/2025,2142.0,13.66
03/10/2025,2160.0,13.66
03/10/2025,2236.0,13.67
03/10/2025,2282.0,13.68
03/10/2025,2327.0,13.68
03/10/2025,2418.0,13.69
03/10/2025,2509.0,13.69
03/10/2025,2520.0,13.69
03/10/2025,2601.0,13.69
03/10/2025,2649.0,13.7
03/10/2025,2692.0,13.69
03/10/2025,2782.0,13.69
03/10/2025,2873.0,13.69
03/10/2025,2880.0,13.69
03/10/2025,2966.0,13.68
03/10/2025,3013.0,13.68
03/10/2025,3057.0,13.68
03/10/2025,3146.0,13.68
03/10/2025,3238.0,13.67
03/10/2025,3240.0,13.67
03/10/2025,3331.0,13.67
03/10/2025,3378.0,13.67
03/10/2025,3422.0,13.66
03/10/2025,3511.0,13.65
03/10/2025,3601.0,13.64
03/10/2025,3603.0,13.64
03/10/2025,3696.0,13.63
03/10/2025,3743.0,13.63
03/10/2025,3787.0,13.62
03/10/2025,3877.0,13.61
03/10/2025,3960.0,13.61
03/10/2025,3969.0,13.6
03/10/2025,4063.0,13.59
03/10/2025,4109.0,13.59
03/10/2025,4156.0,13.58
03/10/2025,4242.0,13.57
03/10/2025,4322.0,13.56
03/10/2025,4336.0,13.56
03/10/2025,4427.0,13.55
03/10/2025,4476.0,13.54
03/10/2025,4518.0,13.54
03/10/2025,4609.0,13.53
03/10/2025,4680.0,13.52
03/10/2025,4700.0,13.52
03/10/2025,4792.0,13.51
03/10/2025,4840.0,13.51
03/10/2025,4883.0,13.5
03/10/2025,4973.0,13.5
03/10/2025,5040.0,13.5
03/10/2025,5064.0,13.5
03/10/2025,5157.0,13.5
03/10/2025,5204.0,13.49
03/10/2025,5248.0,13.49
03/10/2025,5338.0,13.49
03/10/2025,5400.0,13.49
03/10/2025,5430.0,13.49
03/10/2025,5523.0,13.49
03/10/2025,5582.0,13.48
03/10/2025,5614.0,13.48
03/10/2025,5703.0,13.48
03/10/2025,5795.0,13.48
03/10/2025,5890.0,13.48
03/10/2025,5983.0,13.48
03/10/2025,6068.0,13.47
03/10/2025,6160.0,13.47
03/10/2025,6254.0,13.47
03/10/2025,6345.0,13.47
03/10/2025,6433.0,13.47
03/10/2025,6527.0,13.46
03/10/2025,6618.0,13.46
03/10/2025,6709.0,13.46
03/10/2025,6800.0,13.46
03/10/2025,6891.0,13.46
03/10/2025,6984.0,13.46
03/10/2025,7075.0,13.46
03/10/2025,7164.0,13.45
03/10/2025,7200.0,13.45
03/10/2025,7256.0,13.45
03/10/2025,7440.0,13.45
03/10/2025,7621.0,13.45
03/10/2025,7805.0,13.45
03/10/2025,7986.0,13.44
03/10/2025,8174.0,13.44
03/10/2025,8354.0,13.44
03/10/2025,8536.0,13.44
03/10/2025,8718.0,13.44
03/10/2025,8901.0,13.43
03/10/2025,9000.0,13.43
03/10/2025,9082.0,13.43
03/10/2025,10800.0,13.42
03/10/2025,10818.0,13.42
03/10/2025,12736.0,13.41
03/11/2025,1.0,14.9
03/11/2025,7.0,14.9
03/11/2025,9.0,14.91
03/11/2025,14.0,14.91
03/11/2025,15.0,14.91
03/11/2025,16.0,14.91
03/11/2025,18.0,14.91
03/11/2025,21.0,14.91
03/11/2025,23.0,14.91
03/11/2025,24.0,14.91
03/11/2025,25.0,14.91
03/11/2025,28.0,14.91
03/11/2025,30.0,14.9
03/11/2025,39.0,14.9
03/11/2025,42.0,14.9
03/11/2025,43.0,14.9
03/11/2025,44.0,14.9
03/11/2025,45.0,14.9
03/11/2025,46.0,14.9
03/11/2025,50.0,14.9
03/11/2025,53.0,14.9
03/11/2025,56.0,14.9
03/11/2025,57.0,14.9
03/11/2025,60.0,14.9
03/11/2025,72.0,14.89
03/11/2025,73.0,14.89
03/11/2025,74.0,14.89
03/11/2025,77.0,14.89
03/11/2025,78.0,14.89
03/11/2025,79.0,14.89
03/11/2025,80.0,14.89
03/11/2025,86.0,14.89
03/11/2025,88.0,14.89
03/11/2025,91.0,14.89
03/11/2025,107.0,14.87
03/11/2025,108.0,14.87
03/11/2025,109.0,14.87
03/11/2025,114.0,14.87
03/11/2025,115.0,14.87
03/11/2025,116.0,14.86
03/11/2025,119.0,14.86
03/11/2025,120.0,14.86
03/11/2025,133.0,14.84
03/11/2025,134.0,14.84
03/11/2025,135.0,14.84
03/11/2025,136.0,14.84
03/11/2025,137.0,14.84
03/11/2025,140.0,14.83
03/11/2025,148.0,14.82
03/11/2025,149.0,14.82
03/11/2025,150.0,14.82
03/11/2025,163.0,14.8
03/11/2025,164.0,14.79
03/11/2025,178.0,14.77
03/11/2025,182.0,14.77
03/11/2025,191.0,14.73
03/11/2025,193.0,14.71
03/11/2025,199.0,14.69
03/11/2025,207.0,14.66
03/11/2025,210.0,14.66
03/11/2025,226.0,14.6
03/11/2025,228.0,14.59
03/11/2025,238.0,14.57
03/11/2025,239.0,14.56
03/11/2025,240.0,14.56
03/11/2025,254.0,14.51
03/11/2025,262.0,14.48
03/11/2025,269.0,14.45
03/11/2025,270.0,14.45
03/11/2025,273.0,14.45
03/11/2025,282.0,14.4
03/11/2025,287.0,14.39
03/11/2025,298.0,14.34
03/11/2025,301.0,14.33
03/11/2025,302.0,14.33
03/11/2025,316.0,14.27
03/11/2025,317.0,14.27
03/11/2025,323.0,14.24
03/11/2025,330.0,14.22
03/11/2025,331.0,14.21
03/11/2025,332.0,14.21
03/11/2025,345.0,14.16
03/11/2025,347.0,14.15
03/11/2025,360.0,14.11
03/11/2025,361.0,14.1
03/11/2025,365.0,14.1
03/11/2025,378.0,14.05
03/11/2025,380.0,14.04
03/11/2025,381.0,14.03
03/11/2025,392.0,14.0
03/11/2025,393.0,14.0
03/11/2025,408.0,13.94
03/11/2025,410.0,13.93
03/11/2025,420.0,13.91
03/11/2025,422.0,13.9
03/11/2025,427.0,13.89
03/11/2025,438.0,13.85
03/11/2025,450.0,13.82
03/11/2025,452.0,13.81
03/11/2025,469.0,13.77
03/11/2025,470.0,13.77
03/11/2025,471.0,13.77
03/11/2025,480.0,13.74
03/11/2025,497.0,13.7
03/11/2025,511.0,13.67
03/11/2025,513.0,13.67
03/11/2025,514.0,13.67
03/11/2025,527.0,13.63
03/11/2025,540.0,13.6
03/11/2025,560.0,13.55
03/11/2025,571.0,13.52
03/11/2025,590.0,13.48
03/11/2025,602.0,13.46
03/11/2025,605.0,13.45
03/11/2025,630.0,13.4
03/11/2025,637.0,13.39
03/11/2025,651.0,13.36
03/11/2025,653.0,13.36
03/11/2025,660.0,13.35
03/11/2025,681.0,13.32
03/11/2025,688.0,13.31
03/11/2025,690.0,13.3
03/11/2025,697.0,13.29
03/11/2025,709.0,13.27
03/11/2025,721.0,13.26
03/11/2025,743.0,13.23
03/11/2025,750.0,13.22
03/11/2025,772.0,13.19
03/11/2025,780.0,13.18
03/11/2025,791.0,13.17
03/11/2025,812.0,13.15
03/11/2025,834.0,13.13
03/11/2025,840.0,13.13
03/11/2025,863.0,13.12
03/11/2025,870.0,13.11
03/11/2025,882.0,13.11
03/11/2025,903.0,13.1
03/11/2025,924.0,13.1
03/11/2025,931.0,13.09
03/11/2025,941.0,13.09
03/11/2025,960.0,13.09
03/11/2025,961.0,13.09
03/11/2025,973.0,13.08
03/11/2025,990.0,13.09
03/11/2025,1016.0,13.09
03/11/2025,1022.0,13.09
03/11/2025,1033.0,13.1
03/11/2025,1050.0,13.1
03/11/2025,1052.0,13.1
03/11/2025,1064.0,13.1
03/11/2025,1080.0,13.1
03/11/2025,1109.0,13.1
03/11/2025,1110.0,13.1
03/11/2025,1141.0,13.1
03/11/2025,1156.0,13.1
03/11/2025,1170.0,13.11
03/11/2025,1200.0,13.12
03/11/2025,1246.0,13.14
03/11/2025,1289.0,13.16
03/11/2025,1337.0,13.19
03/11/2025,1367.0,13.2
03/11/2025,1381.0,13.2
03/11/2025,1428.0,13.22
03/11/2025,1442.0,13.22
03/11/2025,1474.0,13.23
03/11/2025,1521.0,13.25
03/11/2025,1565.0,13.27
03/11/2025,1610.0,13.28
03/11/2025,1654.0,13.3
03/11/2025,1701.0,13.33
03/11/2025,1746.0,13.34
03/11/2025,1780.0,13.35
03/11/2025,1793.0,13.35
03/11/2025,1800.0,13.36
03/11/2025,1841.0,13.37
03/11/2025,1871.0,13.39
03/11/2025,1886.0,13.39
03/11/2025,1932.0,13.41
03/11/2025,1962.0,13.42
03/11/2025,2019.0,13.44
03/11/2025,2037.0,13.44
03/11/2025,2053.0,13.45
03/11/2025,2111.0,13.47
03/11/2025,2128.0,13.47
03/11/2025,2144.0,13.48
03/11/2025,2160.0,13.48
03/11/2025,2205.0,13.49
03/11/2025,2251.0,13.51
03/11/2025,2296.0,13.51
03/11/2025,2387.0,13.52
03/11/2025,2478.0,13.54
03/11/2025,2520.0,13.54
03/11/2025,2570.0,13.55
03/11/2025,2618.0,13.55
03/11/2025,2661.0,13.55
03/11/2025,2751.0,13.56
03/11/2025,2842.0,13.57
03/11/2025,2880.0,13.57
03/11/2025,2935.0,13.57
03/11/2025,2982.0,13.57
03/11/2025,3026.0,13.57
03/11/2025,3115.0,13.58
03/11/2025,3207.0,13.58
03/11/2025,3241.0,13.58
03/11/2025,3300.0,13.59
03/11/2025,3347.0,13.59
03/11/2025,3391.0,13.58
03/11/2025,3480.0,13.57
03/11/2025,3572.0,13.57
03/11/2025,3600.0,13.56
03/11/2025,3665.0,13.56
03/11/2025,3712.0,13.55
03/11/2025,3756.0,13.55
03/11/2025,3846.0,13.55
03/11/2025,3938.0,13.54
03/11/2025,3962.0,13.54
03/11/2025,4032.0,13.54
03/11/2025,4078.0,13.54
03/11/2025,4125.0,13.53
03/11/2025,4211.0,13.51
03/11/2025,4305.0,13.5
03/11/2025,4320.0,13.49
03/11/2025,4396.0,13.48
03/11/2025,4445.0,13.47
03/11/2025,4487.0,13.47
03/11/2025,4578.0,13.46
03/11/2025,4669.0,13.46
03/11/2025,4680.0,13.46
03/11/2025,4761.0,13.45
03/11/2025,4809.0,13.45
03/11/2025,4852.0,13.45
03/11/2025,4942.0,13.44
03/11/2025,5033.0,13.44
03/11/2025,5040.0,13.44
03/11/2025,5126.0,13.44
03/11/2025,5173.0,13.44
03/11/2025,5217.0,13.44
03/11/2025,5307.0,13.43
03/11/2025,5399.0,13.43
03/11/2025,5400.0,13.43
03/11/2025,5492.0,13.43
03/11/2025,5580.0,13.42
03/11/2025,5583.0,13.42
03/11/2025,5672.0,13.42
03/11/2025,5764.0,13.42
03/11/2025,5859.0,13.42
03/11/2025,5952.0,13.41
03/11/2025,6037.0,13.41
03/11/2025,6129.0,13.41
03/11/2025,6223.0,13.41
03/11/2025,6314.0,13.41
03/11/2025,6402.0,13.4
03/11/2025,6496.0,13.4
03/11/2025,6587.0,13.4
03/11/2025,6678.0,13.4
03/11/2025,6769.0,13.4
03/11/2025,6860.0,13.39
03/11/2025,6953.0,13.39
03/11/2025,7044.0,13.39
03/11/2025,7133.0,13.39
03/11/2025,7200.0,13.39
03/11/2025,7225.0,13.39
03/11/2025,7409.0,13.39
03/11/2025,7590.0,13.38
03/11/2025,7774.0,13.38
03/11/2025,7955.0,13.38
03/11/2025,8143.0,13.37
03/11/2025,8323.0,13.37
03/11/2025,8505.0,13.37
03/11/2025,8687.0,13.37
03/11/2025,8870.0,13.37
03/11/2025,9002.0,13.36
03/11/2025,9051.0,13.36
03/11/2025,10787.0,13.35
03/11/2025,10801.0,13.35
03/11/2025,12705.0,13.34
03/12/2025,1.0,14.9
03/12/2025,7.0,14.9
03/12/2025,9.0,14.9
03/12/2025,12.0,14.9
03/12/2025,13.0,14.9
03/12/2025,14.0,14.9
03/12/2025,15.0,14.9
03/12/2025,16.0,14.9
03/12/2025,20.0,14.9
03/12/2025,21.0,14.9
03/12/2025,23.0,14.9
03/12/2025,26.0,14.9
03/12/2025,27.0,14.9
03/12/2025,30.0,14.9
03/12/2025,42.0,14.89
03/12/2025,43.0,14.89
03/12/2025,44.0,14.89
03/12/2025,47.0,14.89
03/12/2025,48.0,14.89
03/12/2025,49.0,14.89
03/12/2025,50.0,14.89
03/12/2025,56.0,14.89
03/12/2025,57.0,14.89
03/12/2025,58.0,14.89
03/12/2025,61.0,14.89
03/12/2025,77.0,14.86
03/12/2025,78.0,14.86
03/12/2025,79.0,14.85
03/12/2025,84.0,14.85
03/12/2025,85.0,14.84
03/12/2025,86.0,14.84
03/12/2025,89.0,14.84
03/12/2025,90.0,14.84
03/12/2025,103.0,14.8
03/12/2025,104.0,14.8
03/12/2025,105.0,14.79
03/12/2025,106.0,14.79
03/12/2025,107.0,14.79
03/12/2025,110.0,14.79
03/12/2025,118.0,14.77
03/12/2025,119.0,14.77
03/12/2025,120.0,14.76
03/12/2025,132.0,14.72
03/12/2025,133.0,14.72
03/12/2025,134.0,14.71
03/12/2025,142.0,14.69
03/12/2025,146.0,14.68
03/12/2025,148.0,14.67
03/12/2025,152.0,14.67
03/12/2025,161.0,14.62
03/12/2025,163.0,14.6
03/12/2025,169.0,14.58
03/12/2025,177.0,14.54
03/12/2025,180.0,14.54
03/12/2025,196.0,14.46
03/12/2025,197.0,14.45
03/12/2025,198.0,14.45
03/12/2025,205.0,14.42
03/12/2025,208.0,14.41
03/12/2025,209.0,14.41
03/12/2025,210.0,14.4
03/12/2025,224.0,14.34
03/12/2025,232.0,14.3
03/12/2025,239.0,14.28
03/12/2025,240.0,14.27
03/12/2025,243.0,14.27
03/12/2025,252.0,14.21
03/12/2025,257.0,14.19
03/12/2025,267.0,14.14
03/12/2025,268.0,14.13
03/12/2025,271.0,14.13
03/12/2025,272.0,14.12
03/12/2025,286.0,14.06
03/12/2025,287.0,14.05
03/12/2025,293.0,14.02
03/12/2025,300.0,13.99
03/12/2025,301.0,13.98
03/12/2025,302.0,13.98
03/12/2025,315.0,13.92
03/12/2025,317.0,13.91
03/12/2025,329.0,13.86
03/12/2025,330.0,13.85
03/12/2025,331.0,13.85
03/12/2025,335.0,13.84
03/12/2025,348.0,13.78
03/12/2025,350.0,13.77
03/12/2025,351.0,13.77
03/12/2025,362.0,13.73
03/12/2025,363.0,13.72
03/12/2025,378.0,13.66
03/12/2025,380.0,13.65
03/12/2025,390.0,13.62
03/12/2025,392.0,13.61
03/12/2025,397.0,13.6
03/12/2025,408.0,13.55
03/12/2025,420.0,13.51
03/12/2025,422.0,13.5
03/12/2025,439.0,13.46
03/12/2025,440.0,13.45
03/12/2025,441.0,13.45
03/12/2025,448.0,13.42
03/12/2025,450.0,13.42
03/12/2025,467.0,13.37
03/12/2025,481.0,13.34
03/12/2025,483.0,13.33
03/12/2025,484.0,13.32
03/12/2025,497.0,13.29
03/12/2025,510.0,13.25
03/12/2025,530.0,13.2
03/12/2025,541.0,13.17
03/12/2025,560.0,13.12
03/12/2025,572.0,13.1
03/12/2025,575.0,13.09
03/12/2025,600.0,13.03
03/12/2025,607.0,13.02
03/12/2025,621.0,12.99
03/12/2025,623.0,12.99
03/12/2025,630.0,12.98
03/12/2025,651.0,12.94
03/12/2025,658.0,12.93
03/12/2025,660.0,12.93
03/12/2025,667.0,12.91
03/12/2025,679.0,12.9
03/12/2025,691.0,12.88
03/12/2025,713.0,12.85
03/12/2025,720.0,12.84
03/12/2025,742.0,12.81
03/12/2025,750.0,12.8
03/12/2025,761.0,12.78
03/12/2025,782.0,12.77
03/12/2025,804.0,12.75
03/12/2025,810.0,12.75
03/12/2025,833.0,12.73
03/12/2025,840.0,12.73
03/12/2025,852.0,12.72
03/12/2025,873.0,12.72
03/12/2025,894.0,12.71
03/12/2025,901.0,12.71
03/12/2025,911.0,12.7
03/12/2025,930.0,12.7
03/12/2025,931.0,12.7
03/12/2025,943.0,12.69
03/12/2025,960.0,12.7
03/12/2025,986.0,12.7
03/12/2025,992.0,12.7
03/12/2025,1003.0,12.7
03/12/2025,1020.0,12.7
03/12/2025,1022.0,12.7
03/12/2025,1034.0,12.7
03/12/2025,1050.0,12.7
03/12/2025,1079.0,12.7
03/12/2025,1080.0,12.7
03/12/2025,1111.0,12.7
03/12/2025,1126.0,12.7
03/12/2025,1140.0,12.7
03/12/2025,1170.0,12.71
03/12/2025,1202.0,12.72
03/12/2025,1216.0,12.72
03/12/2025,1259.0,12.74
03/12/2025,1307.0,12.76
03/12/2025,1337.0,12.77
03/12/2025,1351.0,12.77
03/12/2025,1398.0,12.78
03/12/2025,1440.0,12.8
03/12/2025,1444.0,12.8
03/12/2025,1491.0,12.82
03/12/2025,1535.0,12.83
03/12/2025,1580.0,12.84
03/12/2025,1624.0,12.85
03/12/2025,1671.0,12.87
03/12/2025,1716.0,12.88
03/12/2025,1750.0,12.88
03/12/2025,1763.0,12.89
03/12/2025,1800.0,12.9
03/12/2025,1811.0,12.9
03/12/2025,1841.0,12.91
